Mês/Ano,Região Origem,Estado Origem,Região Destino,Estado Destino,Vendas de Biodiesel
09/2017,SUDESTE,São Paulo,SUDESTE,Rio de Janeiro,747
09/2017,SUDESTE,São Paulo,SUDESTE,São Paulo,11055
09/2017,SUL,Paraná,SUDESTE,Espírito Santo,656
09/2017,SUL,Paraná,SUDESTE,Minas Gerais,6545
09/2017,SUL,Paraná,SUDESTE,Rio de Janeiro,1072
09/2017,SUL,Paraná,SUDESTE,São Paulo,22675
09/2017,SUL,Paraná,SUL,Paraná,12770
09/2017,SUL,Paraná,SUL,Santa Catarina,73
09/2017,SUL,Rio Grande do Sul,SUDESTE,Espírito Santo,744
09/2017,SUL,Rio Grande do Sul,SUDESTE,Rio de Janeiro,1533
09/2017,SUL,Rio Grande do Sul,SUDESTE,São Paulo,32371
09/2017,SUL,Rio Grande do Sul,SUL,Paraná,126
09/2017,SUL,Rio Grande do Sul,SUL,Rio Grande do Sul,72624
09/2017,SUL,Rio Grande do Sul,SUL,Santa Catarina,5545
09/2017,SUL,Santa Catarina,SUDESTE,Minas Gerais,1075
09/2017,SUL,Santa Catarina,SUDESTE,São Paulo,3097
09/2017,SUL,Santa Catarina,SUL,Paraná,2358
09/2017,SUL,Santa Catarina,SUL,Santa Catarina,4211
08/2017,CENTRO OESTE,Goiás,CENTRO OESTE,Distrito Federal,1971
08/2017,CENTRO OESTE,Goiás,CENTRO OESTE,Goiás,18443
08/2017,CENTRO OESTE,Goiás,NORDESTE,Bahia,9093
08/2017,CENTRO OESTE,Goiás,NORDESTE,Ceará,479
08/2017,CENTRO OESTE,Goiás,NORDESTE,Maranhão,7569
08/2017,CENTRO OESTE,Goiás,NORDESTE,Paraíba,192
08/2017,CENTRO OESTE,Goiás,NORDESTE,Pernambuco,4021
08/2017,CENTRO OESTE,Goiás,NORDESTE,Rio Grande do Norte,289
08/2017,CENTRO OESTE,Goiás,NORTE,Pará,3245
08/2017,CENTRO OESTE,Goiás,NORTE,Tocantins,1098
08/2017,CENTRO OESTE,Goiás,SUDESTE,Espírito Santo,2024
08/2017,CENTRO OESTE,Goiás,SUDESTE,Minas Gerais,19997
08/2017,CENTRO OESTE,Goiás,SUDESTE,Rio de Janeiro,686
08/2017,CENTRO OESTE,Goiás,SUDESTE,São Paulo,924
08/2017,CENTRO OESTE,Goiás,SUL,Rio Grande do Sul,1560
08/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Distrito Federal,21239
08/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Goiás,3007
08/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Bahia,681
08/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Maranhão,18260
08/2017,CENTRO OESTE,Mato Grosso,NORTE,Pará,14770
08/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Minas Gerais,3855
08/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Rio de Janeiro,170
08/2017,CENTRO OESTE,Mato Grosso,SUDESTE,São Paulo,1819
08/2017,CENTRO OESTE,Mato Grosso do Sul,CENTRO OESTE,Distrito Federal,4051
08/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,Minas Gerais,5658
08/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,Rio de Janeiro,3325
08/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,São Paulo,15374
08/2017,NORDESTE,Bahia,NORDESTE,Alagoas,1324
08/2017,NORDESTE,Bahia,NORDESTE,Bahia,11589
08/2017,NORDESTE,Bahia,NORDESTE,Ceará,4948
08/2017,NORDESTE,Bahia,NORDESTE,Maranhão,57
08/2017,NORDESTE,Bahia,NORDESTE,Paraíba,2573
08/2017,NORDESTE,Bahia,NORDESTE,Pernambuco,5211
08/2017,NORDESTE,Bahia,NORDESTE,Rio Grande do Norte,2828
08/2017,NORDESTE,Bahia,SUDESTE,Espírito Santo,430
08/2017,NORTE,Rondônia,NORTE,Pará,44
08/2017,SUDESTE,Minas Gerais,SUDESTE,Minas Gerais,11711
08/2017,SUDESTE,Rio de Janeiro,SUDESTE,Espírito Santo,3432
08/2017,SUDESTE,Rio de Janeiro,SUDESTE,Minas Gerais,290
08/2017,SUDESTE,Rio de Janeiro,SUDESTE,Rio de Janeiro,4058
08/2017,SUDESTE,Rio de Janeiro,SUDESTE,São Paulo,347
08/2017,SUDESTE,São Paulo,NORDESTE,Bahia,959
08/2017,SUDESTE,São Paulo,SUDESTE,Espírito Santo,185
08/2017,SUDESTE,São Paulo,SUDESTE,Minas Gerais,4042
08/2017,SUDESTE,São Paulo,SUDESTE,Rio de Janeiro,1128
08/2017,SUDESTE,São Paulo,SUDESTE,São Paulo,6728
08/2017,SUDESTE,São Paulo,SUL,Paraná,41
08/2017,SUL,Paraná,SUDESTE,Espírito Santo,179
08/2017,SUL,Paraná,SUDESTE,Minas Gerais,654
08/2017,SUL,Paraná,SUDESTE,Rio de Janeiro,1768
08/2017,SUL,Paraná,SUDESTE,São Paulo,29319
08/2017,SUL,Paraná,SUL,Paraná,11170
08/2017,SUL,Paraná,SUL,Santa Catarina,85
08/2017,SUL,Rio Grande do Sul,SUDESTE,Espírito Santo,119
08/2017,SUL,Rio Grande do Sul,SUDESTE,Rio de Janeiro,2121
08/2017,SUL,Rio Grande do Sul,SUDESTE,São Paulo,26169
08/2017,SUL,Rio Grande do Sul,SUL,Paraná,169
08/2017,SUL,Rio Grande do Sul,SUL,Rio Grande do Sul,66153
08/2017,SUL,Rio Grande do Sul,SUL,Santa Catarina,8372
08/2017,SUL,Santa Catarina,SUDESTE,Rio de Janeiro,2353
08/2017,SUL,Santa Catarina,SUDESTE,São Paulo,5507
08/2017,SUL,Santa Catarina,SUL,Paraná,2513
08/2017,SUL,Santa Catarina,SUL,Santa Catarina,1857
07/2017,CENTRO OESTE,Goiás,CENTRO OESTE,Distrito Federal,2618
07/2017,CENTRO OESTE,Goiás,CENTRO OESTE,Goiás,17144
07/2017,CENTRO OESTE,Goiás,NORDESTE,Bahia,6873
07/2017,CENTRO OESTE,Goiás,NORDESTE,Ceará,328
07/2017,CENTRO OESTE,Goiás,NORDESTE,Maranhão,6400
07/2017,CENTRO OESTE,Goiás,NORDESTE,Paraíba,137
07/2017,CENTRO OESTE,Goiás,NORDESTE,Pernambuco,3230
07/2017,CENTRO OESTE,Goiás,NORDESTE,Rio Grande do Norte,356
07/2017,CENTRO OESTE,Goiás,NORTE,Pará,3056
07/2017,CENTRO OESTE,Goiás,NORTE,Tocantins,988
07/2017,CENTRO OESTE,Goiás,SUDESTE,Espírito Santo,1609
07/2017,CENTRO OESTE,Goiás,SUDESTE,Minas Gerais,20113
07/2017,CENTRO OESTE,Goiás,SUDESTE,Rio de Janeiro,961
07/2017,CENTRO OESTE,Goiás,SUDESTE,São Paulo,869
07/2017,CENTRO OESTE,Goiás,SUL,Rio Grande do Sul,1497
07/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Distrito Federal,19248
07/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Goiás,2481
07/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Bahia,1746
07/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Maranhão,17979
07/2017,CENTRO OESTE,Mato Grosso,NORTE,Pará,13255
07/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Minas Gerais,2218
07/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Rio de Janeiro,43
07/2017,CENTRO OESTE,Mato Grosso,SUDESTE,São Paulo,1448
07/2017,CENTRO OESTE,Mato Grosso do Sul,CENTRO OESTE,Distrito Federal,4973
07/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,Minas Gerais,6625
07/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,Rio de Janeiro,2600
07/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,São Paulo,12833
07/2017,CENTRO OESTE,Mato Grosso do Sul,SUL,Paraná,42
07/2017,NORDESTE,Bahia,NORDESTE,Alagoas,787
07/2017,NORDESTE,Bahia,NORDESTE,Bahia,9747
07/2017,NORDESTE,Bahia,NORDESTE,Ceará,4516
07/2017,NORDESTE,Bahia,NORDESTE,Paraíba,1846
07/2017,NORDESTE,Bahia,NORDESTE,Pernambuco,4969
07/2017,NORDESTE,Bahia,NORDESTE,Rio Grande do Norte,2356
07/2017,NORDESTE,Bahia,NORDESTE,Sergipe,908
07/2017,NORDESTE,Bahia,SUDESTE,Minas Gerais,42
07/2017,NORTE,Rondônia,NORDESTE,Maranhão,386
07/2017,SUDESTE,Minas Gerais,NORDESTE,Bahia,4111
07/2017,SUDESTE,Minas Gerais,NORDESTE,Pernambuco,685
07/2017,SUDESTE,Minas Gerais,SUDESTE,Minas Gerais,4317
07/2017,SUDESTE,Rio de Janeiro,SUDESTE,Espírito Santo,2555
07/2017,SUDESTE,Rio de Janeiro,SUDESTE,Minas Gerais,619
07/2017,SUDESTE,Rio de Janeiro,SUDESTE,Rio de Janeiro,5205
07/2017,SUDESTE,Rio de Janeiro,SUDESTE,São Paulo,503
07/2017,SUDESTE,São Paulo,CENTRO OESTE,Goiás,33
07/2017,SUDESTE,São Paulo,NORDESTE,Bahia,1036
07/2017,SUDESTE,São Paulo,SUDESTE,Minas Gerais,3054
07/2017,SUDESTE,São Paulo,SUDESTE,Rio de Janeiro,169
07/2017,SUDESTE,São Paulo,SUDESTE,São Paulo,7458
07/2017,SUDESTE,São Paulo,SUL,Paraná,44
07/2017,SUL,Paraná,SUDESTE,Espírito Santo,834
07/2017,SUL,Paraná,SUDESTE,Minas Gerais,845
07/2017,SUL,Paraná,SUDESTE,Rio de Janeiro,398
07/2017,SUL,Paraná,SUDESTE,São Paulo,29211
07/2017,SUL,Paraná,SUL,Paraná,11294
07/2017,SUL,Rio Grande do Sul,SUDESTE,Minas Gerais,79
07/2017,SUL,Rio Grande do Sul,SUDESTE,Rio de Janeiro,2106
07/2017,SUL,Rio Grande do Sul,SUDESTE,São Paulo,22138
07/2017,SUL,Rio Grande do Sul,SUL,Paraná,206
07/2017,SUL,Rio Grande do Sul,SUL,Rio Grande do Sul,61503
07/2017,SUL,Rio Grande do Sul,SUL,Santa Catarina,9853
07/2017,SUL,Santa Catarina,SUDESTE,Rio de Janeiro,1751
07/2017,SUL,Santa Catarina,SUDESTE,São Paulo,3522
07/2017,SUL,Santa Catarina,SUL,Paraná,3941
07/2017,SUL,Santa Catarina,SUL,Rio Grande do Sul,256
07/2017,SUL,Santa Catarina,SUL,Santa Catarina,1511
06/2017,CENTRO OESTE,Goiás,CENTRO OESTE,Distrito Federal,2666
06/2017,CENTRO OESTE,Goiás,CENTRO OESTE,Goiás,14737
06/2017,CENTRO OESTE,Goiás,NORDESTE,Bahia,9602
06/2017,CENTRO OESTE,Goiás,NORDESTE,Ceará,1143
06/2017,CENTRO OESTE,Goiás,NORDESTE,Maranhão,7507
06/2017,CENTRO OESTE,Goiás,NORDESTE,Paraíba,284
06/2017,CENTRO OESTE,Goiás,NORDESTE,Pernambuco,4614
06/2017,CENTRO OESTE,Goiás,NORDESTE,Rio Grande do Norte,471
06/2017,CENTRO OESTE,Goiás,NORTE,Pará,2979
06/2017,CENTRO OESTE,Goiás,NORTE,Tocantins,86
06/2017,CENTRO OESTE,Goiás,SUDESTE,Espírito Santo,1882
06/2017,CENTRO OESTE,Goiás,SUDESTE,Minas Gerais,15152
06/2017,CENTRO OESTE,Goiás,SUDESTE,Rio de Janeiro,493
06/2017,CENTRO OESTE,Goiás,SUDESTE,São Paulo,1860
06/2017,CENTRO OESTE,Goiás,SUL,Paraná,222
06/2017,CENTRO OESTE,Goiás,SUL,Rio Grande do Sul,2797
06/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Distrito Federal,21221
06/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Goiás,4314
06/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Alagoas,56
06/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Bahia,647
06/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Maranhão,14469
06/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Pernambuco,88
06/2017,CENTRO OESTE,Mato Grosso,NORTE,Pará,13584
06/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Minas Gerais,3212
06/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Rio de Janeiro,279
06/2017,CENTRO OESTE,Mato Grosso,SUDESTE,São Paulo,1447
06/2017,CENTRO OESTE,Mato Grosso do Sul,CENTRO OESTE,Distrito Federal,4405
06/2017,CENTRO OESTE,Mato Grosso do Sul,CENTRO OESTE,Goiás,56
06/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,Minas Gerais,6306
06/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,Rio de Janeiro,2484
06/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,São Paulo,10835
06/2017,CENTRO OESTE,Mato Grosso do Sul,SUL,Paraná,463
06/2017,NORDESTE,Bahia,NORDESTE,Alagoas,1078
06/2017,NORDESTE,Bahia,NORDESTE,Bahia,4874
06/2017,NORDESTE,Bahia,NORDESTE,Ceará,3551
06/2017,NORDESTE,Bahia,NORDESTE,Maranhão,44
06/2017,NORDESTE,Bahia,NORDESTE,Paraíba,2351
06/2017,NORDESTE,Bahia,NORDESTE,Pernambuco,4795
06/2017,NORDESTE,Bahia,NORDESTE,Rio Grande do Norte,3256
06/2017,NORDESTE,Bahia,NORDESTE,Sergipe,1031
06/2017,NORTE,Tocantins,CENTRO OESTE,Distrito Federal,172
06/2017,NORTE,Tocantins,NORDESTE,Maranhão,197
06/2017,SUDESTE,Minas Gerais,NORDESTE,Bahia,7637
06/2017,SUDESTE,Minas Gerais,NORDESTE,Pernambuco,503
06/2017,SUDESTE,Minas Gerais,SUDESTE,Espírito Santo,806
06/2017,SUDESTE,Minas Gerais,SUDESTE,Minas Gerais,2113
06/2017,SUDESTE,Rio de Janeiro,SUDESTE,Espírito Santo,103
06/2017,SUDESTE,Rio de Janeiro,SUDESTE,Minas Gerais,78
06/2017,SUDESTE,Rio de Janeiro,SUDESTE,Rio de Janeiro,216
06/2017,SUDESTE,Rio de Janeiro,SUDESTE,São Paulo,57
06/2017,SUDESTE,São Paulo,CENTRO OESTE,Goiás,285
06/2017,SUDESTE,São Paulo,SUDESTE,Espírito Santo,544
06/2017,SUDESTE,São Paulo,SUDESTE,Minas Gerais,6570
06/2017,SUDESTE,São Paulo,SUDESTE,Rio de Janeiro,844
06/2017,SUDESTE,São Paulo,SUDESTE,São Paulo,6399
06/2017,SUL,Paraná,SUDESTE,Espírito Santo,1608
06/2017,SUL,Paraná,SUDESTE,Minas Gerais,2924
06/2017,SUL,Paraná,SUDESTE,Rio de Janeiro,3233
06/2017,SUL,Paraná,SUDESTE,São Paulo,21023
06/2017,SUL,Paraná,SUL,Paraná,12579
06/2017,SUL,Rio Grande do Sul,NORDESTE,Bahia,34
06/2017,SUL,Rio Grande do Sul,SUDESTE,Espírito Santo,99
06/2017,SUL,Rio Grande do Sul,SUDESTE,Rio de Janeiro,2243
06/2017,SUL,Rio Grande do Sul,SUDESTE,São Paulo,31408
06/2017,SUL,Rio Grande do Sul,SUL,Paraná,42
06/2017,SUL,Rio Grande do Sul,SUL,Rio Grande do Sul,56153
06/2017,SUL,Rio Grande do Sul,SUL,Santa Catarina,6601
06/2017,SUL,Santa Catarina,SUDESTE,Minas Gerais,1649
06/2017,SUL,Santa Catarina,SUDESTE,São Paulo,2278
06/2017,SUL,Santa Catarina,SUL,Paraná,3678
06/2017,SUL,Santa Catarina,SUL,Rio Grande do Sul,44
06/2017,SUL,Santa Catarina,SUL,Santa Catarina,2959
05/2017,CENTRO OESTE,Goiás,CENTRO OESTE,Distrito Federal,2689
05/2017,CENTRO OESTE,Goiás,CENTRO OESTE,Goiás,14850
05/2017,CENTRO OESTE,Goiás,NORDESTE,Bahia,12912
05/2017,CENTRO OESTE,Goiás,NORDESTE,Ceará,2625
05/2017,CENTRO OESTE,Goiás,NORDESTE,Maranhão,6758
05/2017,CENTRO OESTE,Goiás,NORDESTE,Paraíba,273
05/2017,CENTRO OESTE,Goiás,NORDESTE,Pernambuco,4151
05/2017,CENTRO OESTE,Goiás,NORDESTE,Rio Grande do Norte,585
05/2017,CENTRO OESTE,Goiás,NORTE,Pará,2311
05/2017,CENTRO OESTE,Goiás,SUDESTE,Espírito Santo,1979
05/2017,CENTRO OESTE,Goiás,SUDESTE,Minas Gerais,15960
05/2017,CENTRO OESTE,Goiás,SUDESTE,São Paulo,255
05/2017,CENTRO OESTE,Goiás,SUL,Rio Grande do Sul,1726
05/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Distrito Federal,18323
05/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Goiás,5082
05/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Bahia,1087
05/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Maranhão,15652
05/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Pernambuco,185
05/2017,CENTRO OESTE,Mato Grosso,NORTE,Pará,10969
05/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Minas Gerais,4899
05/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Rio de Janeiro,43
05/2017,CENTRO OESTE,Mato Grosso,SUDESTE,São Paulo,2415
05/2017,CENTRO OESTE,Mato Grosso do Sul,CENTRO OESTE,Distrito Federal,3313
05/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,Minas Gerais,9488
05/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,Rio de Janeiro,2646
05/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,São Paulo,9729
05/2017,NORDESTE,Bahia,NORDESTE,Alagoas,1401
05/2017,NORDESTE,Bahia,NORDESTE,Bahia,5449
05/2017,NORDESTE,Bahia,NORDESTE,Ceará,1704
05/2017,NORDESTE,Bahia,NORDESTE,Paraíba,2366
05/2017,NORDESTE,Bahia,NORDESTE,Pernambuco,5772
05/2017,NORDESTE,Bahia,NORDESTE,Rio Grande do Norte,3330
05/2017,NORDESTE,Bahia,NORDESTE,Sergipe,1447
05/2017,NORTE,Tocantins,CENTRO OESTE,Distrito Federal,180
05/2017,SUDESTE,Minas Gerais,NORDESTE,Bahia,6203
05/2017,SUDESTE,Minas Gerais,NORDESTE,Pernambuco,1093
05/2017,SUDESTE,Minas Gerais,SUDESTE,Minas Gerais,2311
05/2017,SUDESTE,Rio de Janeiro,SUDESTE,Espírito Santo,1189
05/2017,SUDESTE,Rio de Janeiro,SUDESTE,Minas Gerais,74
05/2017,SUDESTE,Rio de Janeiro,SUDESTE,Rio de Janeiro,154
05/2017,SUDESTE,Rio de Janeiro,SUDESTE,São Paulo,41
05/2017,SUDESTE,São Paulo,SUDESTE,Espírito Santo,719
05/2017,SUDESTE,São Paulo,SUDESTE,Minas Gerais,6784
05/2017,SUDESTE,São Paulo,SUDESTE,Rio de Janeiro,81
05/2017,SUDESTE,São Paulo,SUDESTE,São Paulo,6128
05/2017,SUL,Paraná,SUDESTE,Espírito Santo,1659
05/2017,SUL,Paraná,SUDESTE,Minas Gerais,1254
05/2017,SUL,Paraná,SUDESTE,Rio de Janeiro,3062
05/2017,SUL,Paraná,SUDESTE,São Paulo,24510
05/2017,SUL,Paraná,SUL,Paraná,11342
05/2017,SUL,Paraná,SUL,Santa Catarina,43
05/2017,SUL,Rio Grande do Sul,SUDESTE,Espírito Santo,113
05/2017,SUL,Rio Grande do Sul,SUDESTE,Rio de Janeiro,3575
05/2017,SUL,Rio Grande do Sul,SUDESTE,São Paulo,31819
05/2017,SUL,Rio Grande do Sul,SUL,Paraná,162
05/2017,SUL,Rio Grande do Sul,SUL,Rio Grande do Sul,59213
05/2017,SUL,Rio Grande do Sul,SUL,Santa Catarina,8119
05/2017,SUL,Santa Catarina,SUDESTE,Rio de Janeiro,1408
05/2017,SUL,Santa Catarina,SUDESTE,São Paulo,3870
05/2017,SUL,Santa Catarina,SUL,Paraná,2964
05/2017,SUL,Santa Catarina,SUL,Santa Catarina,3349
04/2017,CENTRO OESTE,Goiás,CENTRO OESTE,Distrito Federal,788
04/2017,CENTRO OESTE,Goiás,CENTRO OESTE,Goiás,6548
04/2017,CENTRO OESTE,Goiás,NORDESTE,Alagoas,169
04/2017,CENTRO OESTE,Goiás,NORDESTE,Bahia,7580
04/2017,CENTRO OESTE,Goiás,NORDESTE,Ceará,1991
04/2017,CENTRO OESTE,Goiás,NORDESTE,Maranhão,4510
04/2017,CENTRO OESTE,Goiás,NORDESTE,Paraíba,230
04/2017,CENTRO OESTE,Goiás,NORDESTE,Pernambuco,4359
04/2017,CENTRO OESTE,Goiás,NORDESTE,Rio Grande do Norte,569
04/2017,CENTRO OESTE,Goiás,NORTE,Pará,1894
04/2017,CENTRO OESTE,Goiás,NORTE,Tocantins,185
04/2017,CENTRO OESTE,Goiás,SUDESTE,Espírito Santo,1788
04/2017,CENTRO OESTE,Goiás,SUDESTE,Minas Gerais,21756
04/2017,CENTRO OESTE,Goiás,SUDESTE,Rio de Janeiro,2417
04/2017,CENTRO OESTE,Goiás,SUDESTE,São Paulo,1369
04/2017,CENTRO OESTE,Goiás,SUL,Rio Grande do Sul,935
04/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Distrito Federal,22407
04/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Goiás,4996
04/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Mato Grosso,685
04/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Maranhão,17009
04/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Piauí,102
04/2017,CENTRO OESTE,Mato Grosso,NORTE,Pará,7987
04/2017,CENTRO OESTE,Mato Grosso,NORTE,Tocantins,88
04/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Espírito Santo,42
04/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Minas Gerais,2656
04/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Rio de Janeiro,215
04/2017,CENTRO OESTE,Mato Grosso,SUDESTE,São Paulo,3381
04/2017,CENTRO OESTE,Mato Grosso do Sul,CENTRO OESTE,Distrito Federal,2866
04/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,Minas Gerais,4696
04/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,Rio de Janeiro,2091
04/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,São Paulo,7332
04/2017,CENTRO OESTE,Mato Grosso do Sul,SUL,Paraná,81
04/2017,NORDESTE,Bahia,NORDESTE,Alagoas,685
04/2017,NORDESTE,Bahia,NORDESTE,Bahia,8900
04/2017,NORDESTE,Bahia,NORDESTE,Ceará,2444
04/2017,NORDESTE,Bahia,NORDESTE,Paraíba,2163
04/2017,NORDESTE,Bahia,NORDESTE,Pernambuco,4664
04/2017,NORDESTE,Bahia,NORDESTE,Rio Grande do Norte,2019
04/2017,NORDESTE,Bahia,NORDESTE,Sergipe,447
04/2017,SUDESTE,Minas Gerais,NORDESTE,Bahia,6050
04/2017,SUDESTE,Minas Gerais,NORDESTE,Sergipe,112
04/2017,SUDESTE,Minas Gerais,SUDESTE,Espírito Santo,376
04/2017,SUDESTE,Minas Gerais,SUDESTE,Minas Gerais,3679
04/2017,SUDESTE,Minas Gerais,SUDESTE,Rio de Janeiro,42
04/2017,SUDESTE,Rio de Janeiro,SUDESTE,Espírito Santo,713
04/2017,SUDESTE,Rio de Janeiro,SUDESTE,Rio de Janeiro,980
04/2017,SUDESTE,São Paulo,SUDESTE,Espírito Santo,629
04/2017,SUDESTE,São Paulo,SUDESTE,Minas Gerais,1183
04/2017,SUDESTE,São Paulo,SUDESTE,Rio de Janeiro,377
04/2017,SUDESTE,São Paulo,SUDESTE,São Paulo,3917
04/2017,SUL,Paraná,SUDESTE,Espírito Santo,1246
04/2017,SUL,Paraná,SUDESTE,Minas Gerais,1508
04/2017,SUL,Paraná,SUDESTE,Rio de Janeiro,4011
04/2017,SUL,Paraná,SUDESTE,São Paulo,26250
04/2017,SUL,Paraná,SUL,Paraná,7594
04/2017,SUL,Paraná,SUL,Santa Catarina,131
04/2017,SUL,Rio Grande do Sul,NORDESTE,Pernambuco,43
04/2017,SUL,Rio Grande do Sul,SUDESTE,Minas Gerais,395
04/2017,SUL,Rio Grande do Sul,SUDESTE,Rio de Janeiro,2793
04/2017,SUL,Rio Grande do Sul,SUDESTE,São Paulo,19994
04/2017,SUL,Rio Grande do Sul,SUL,Paraná,402
04/2017,SUL,Rio Grande do Sul,SUL,Rio Grande do Sul,63424
04/2017,SUL,Rio Grande do Sul,SUL,Santa Catarina,7417
04/2017,SUL,Santa Catarina,SUDESTE,São Paulo,3691
04/2017,SUL,Santa Catarina,SUL,Paraná,1214
04/2017,SUL,Santa Catarina,SUL,Santa Catarina,1970
03/2017,CENTRO OESTE,Goiás,CENTRO OESTE,Distrito Federal,1000
03/2017,CENTRO OESTE,Goiás,CENTRO OESTE,Goiás,10023
03/2017,CENTRO OESTE,Goiás,NORDESTE,Alagoas,206
03/2017,CENTRO OESTE,Goiás,NORDESTE,Bahia,7481
03/2017,CENTRO OESTE,Goiás,NORDESTE,Ceará,2305
03/2017,CENTRO OESTE,Goiás,NORDESTE,Maranhão,3557
03/2017,CENTRO OESTE,Goiás,NORDESTE,Paraíba,274
03/2017,CENTRO OESTE,Goiás,NORDESTE,Pernambuco,3850
03/2017,CENTRO OESTE,Goiás,NORDESTE,Rio Grande do Norte,553
03/2017,CENTRO OESTE,Goiás,NORTE,Pará,2342
03/2017,CENTRO OESTE,Goiás,NORTE,Tocantins,245
03/2017,CENTRO OESTE,Goiás,SUDESTE,Espírito Santo,1310
03/2017,CENTRO OESTE,Goiás,SUDESTE,Minas Gerais,21293
03/2017,CENTRO OESTE,Goiás,SUDESTE,Rio de Janeiro,204
03/2017,CENTRO OESTE,Goiás,SUDESTE,São Paulo,698
03/2017,CENTRO OESTE,Goiás,SUL,Rio Grande do Sul,1698
03/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Distrito Federal,24032
03/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Goiás,6023
03/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Mato Grosso,812
03/2017,CENTRO OESTE,Mato Grosso,CENTRO OESTE,Mato Grosso do Sul,171
03/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Maranhão,12389
03/2017,CENTRO OESTE,Mato Grosso,NORDESTE,Pernambuco,44
03/2017,CENTRO OESTE,Mato Grosso,NORTE,Pará,13499
03/2017,CENTRO OESTE,Mato Grosso,NORTE,Rondônia,159
03/2017,CENTRO OESTE,Mato Grosso,NORTE,Tocantins,46
03/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Minas Gerais,1836
03/2017,CENTRO OESTE,Mato Grosso,SUDESTE,Rio de Janeiro,158
03/2017,CENTRO OESTE,Mato Grosso,SUDESTE,São Paulo,6398
03/2017,CENTRO OESTE,Mato Grosso do Sul,CENTRO OESTE,Distrito Federal,5906
03/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,Minas Gerais,6628
03/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,Rio de Janeiro,697
03/2017,CENTRO OESTE,Mato Grosso do Sul,SUDESTE,São Paulo,5105
03/2017,CENTRO OESTE,Mato Grosso do Sul,SUL,Paraná,29
03/2017,NORDESTE,Bahia,NORDESTE,Alagoas,836
03/2017,NORDESTE,Bahia,NORDESTE,Bahia,8201
03/2017,NORDESTE,Bahia,NORDESTE,Ceará,2380
03/2017,NORDESTE,Bahia,NORDESTE,Paraíba,2625
